542.374 | 336.655 | 198.64 | 56.925 | 0.417441 | -1.49868 | -6.76209e-05 | -0.0524385
542.533 | 336.244 | 198.236 | 54.7071 | 0.388884 | -1.37886 | -0.00010801 | -0.290974
539.883 | 334.015 | 198.251 | 53.8677 | 0.0406094 | -1.47631 | -0.00010643 | -0.353835
540.51 | 330.571 | 198.113 | 55.1783 | 0.109438 | -1.70721 | -0.000120529 | -0.158496
539.156 | 326.185 | 198.445 | 56.1934 | -0.0578655 | -2.01352 | -8.63245e-05 | -0.0243244
540.217 | 323.007 | 198.441 | 59.213 | 0.0659119 | -2.14239 | -8.67693e-05 | 0.312589
540.1 | 321.857 | 197.675 | 57.2462 | 0.0469584 | -2.0395 | -0.000167153 | 0.0763332
537.924 | 319.939 | 197.287 | 57.5068 | -0.188967 | -2.02666 | -0.000208273 | 0.095895
537.119 | 318.234 | 197.012 | 58.128 | -0.254974 | -1.99223 | -0.000237674 | 0.152159
536.822 | 317.133 | 196.763 | 59.4092 | -0.259468 | -1.89714 | -0.000264519 | 0.272527
536.718 | 316.257 | 196.69 | 59.8895 | -0.243269 | -1.79044 | -0.00027243 | 0.294244
535.116 | 316.518 | 196.853 | 59.0159 | -0.384184 | -1.57756 | -0.000254528 | 0.173063
534.513 | 318.284 | 196.771 | 58.6677 | -0.407445 | -1.22319 | -0.000263529 | 0.117801
535.357 | 319.003 | 196.926 | 59.5879 | -0.272302 | -1.01352 | -0.00024617 | 0.204427
536.21 | 320.357 | 196.914 | 57.8301 | -0.151823 | -0.759883 | -0.000247522 | -0.00575641
536.552 | 320.932 | 196.903 | 58.208 | -0.0971396 | -0.612314 | -0.000248753 | 0.0366515
536.155 | 321.693 | 197.045 | 58.3472 | -0.130479 | -0.459932 | -0.000232375 | 0.048033
536.536 | 321.475 | 197.022 | 58.3984 | -0.073821 | -0.43315 | -0.000235076 | 0.0483804
536.157 | 322.996 | 197.076 | 58.4159 | -0.107533 | -0.217596 | -0.000228638 | 0.0449724
534.432 | 323.585 | 197.355 | 61.0628 | -0.285857 | -0.128641 | -0.000195837 | 0.331732
532.753 | 326.405 | 197.302 | 59.4513 | -0.432287 | 0.181419 | -0.000202109 | 0.127372
532.639 | 328.585 | 197.254 | 57.7361 | -0.398213 | 0.395759 | -0.000207828 | -0.0702565
532.614 | 329.929 | 197.286 | 56.5533 | -0.356486 | 0.501607 | -0.000203843 | -0.194477
533.69 | 329.34 | 197.24 | 57.7234 | -0.191366 | 0.375967 | -0.00020948 | -0.0371578
533.038 | 330.167 | 197.198 | 57.6294 | -0.243514 | 0.427007 | -0.00021462 | -0.043594
532.269 | 329.936 | 197.16 | 57.5952 | -0.302637 | 0.35307 | -0.000219304 | -0.0425382
531.989 | 330.362 | 197.125 | 55.4659 | -0.300123 | 0.361286 | -0.000223574 | -0.276035
528.135 | 330.506 | 197.856 | 55.7342 | -0.711623 | 0.336091 | -0.00013172 | -0.212999
526.744 | 328.955 | 197.755 | 56.9018 | -0.790353 | 0.117504 | -0.000144456 | -0.0531293
525.721 | 328.893 | 197.283 | 56.8166 | -0.816533 | 0.0973487 | -0.000204687 | -0.0567335
525.894 | 329.394 | 196.628 | 56.2572 | -0.70634 | 0.14226 | -0.000288997 | -0.112717
523.336 | 328.516 | 196.263 | 57.1111 | -0.913666 | 0.0280175 | -0.000336234 | -0.00445692
523.461 | 326.606 | 195.856 | 56.9048 | -0.79919 | -0.185644 | -0.000389241 | -0.0267089
522.489 | 326.407 | 195.26 | 56.2974 | -0.818251 | -0.187131 | -0.000467626 | -0.0906431
521.093 | 325.808 | 194.721 | 56.0695 | -0.882565 | -0.232922 | -0.000539068 | -0.105917
520.071 | 324.531 | 194.461 | 56.5182 | -0.898162 | -0.349922 | -0.000573659 | -0.0438001
519.719 | 322.477 | 194.302 | 57.2173 | -0.837527 | -0.539057 | -0.00059493 | 0.0386878
518.038 | 321.19 | 194.311 | 57.4823 | -0.929564 | -0.620839 | -0.000593663 | 0.0634003
516.379 | 319.14 | 194.471 | 58.1083 | -1.00864 | -0.775486 | -0.000571706 | 0.12432
513.682 | 317.863 | 194.693 | 59.3933 | -1.18932 | -0.829268 | -0.000541219 | 0.248574
512.693 | 317.403 | 194.893 | 58.3086 | -1.16832 | -0.79053 | -0.000513432 | 0.108988
512.369 | 316.207 | 194.846 | 61.0532 | -1.07827 | -0.833813 | -0.00051997 | 0.390266
510.196 | 314.225 | 195.031 | 64.1356 | -1.19082 | -0.951876 | -0.000493833 | 0.666977
511.443 | 311.427 | 194.742 | 67.3706 | -0.953474 | -1.13155 | -0.000534634 | 0.916969
509.409 | 308.828 | 194.938 | 64.0125 | -1.05333 | -1.26724 | -0.00050673 | 0.521676
508.12 | 306.792 | 195.496 | 63.1213 | -1.07654 | -1.34289 | -0.000426707 | 0.38262
509.258 | 305.021 | 195.162 | 64.887 | -0.847162 | -1.38728 | -0.000474737 | 0.525871
509.185 | 302.311 | 194.937 | 66.0551 | -0.767432 | -1.52367 | -0.000507413 | 0.592075
507.104 | 300.275 | 194.733 | 67.5276 | -0.901201 | -1.57585 | -0.000537167 | 0.681782
505.812 | 294.35 | 194.548 | 70.6701 | -0.940471 | -2.01194 | -0.00056426 | 0.928549
505.339 | 298.287 | 194.381 | 62.0939 | -0.895378 | -1.4389 | -0.000588927 | 0.0129196
502.496 | 297.911 | 194.306 | 58.4714 | -1.10998 | -1.32179 | -0.000600017 | -0.387531
502.078 | 297.279 | 194.315 | 58.2995 | -1.02508 | -1.23719 | -0.000598667 | -0.361071
501.42 | 296.014 | 194.246 | 57.7114 | -0.97897 | -1.24069 | -0.000608944 | -0.389576
500.682 | 295.596 | 194.031 | 55.3609 | -0.948773 | -1.13753 | -0.000641471 | -0.635228
500.458 | 295.507 | 193.99 | 55.5921 | -0.855843 | -1.0033 | -0.000647752 | -0.524231
500.941 | 294.434 | 193.8 | 55.6926 | -0.687204 | -1.01203 | -0.000676938 | -0.44553
500.619 | 294.075 | 193.704 | 56.8191 | -0.642435 | -0.931817 | -0.000691688 | -0.252536
500.521 | 295.033 | 193.541 | 55.1334 | -0.578376 | -0.709643 | -0.000716993 | -0.421056
501.056 | 295.988 | 193.241 | 54.5024 | -0.446348 | -0.512339 | -0.00076394 | -0.445939
500.737 | 294.219 | 193.122 | 58.0373 | -0.431191 | -0.662007 | -0.000782598 | 0.0284133
501.147 | 295.664 | 192.862 | 57.2436 | -0.338262 | -0.429114 | -0.000823788 | -0.0624917
500.803 | 294.682 | 192.627 | 59.048 | -0.338867 | -0.489705 | -0.00086127 | 0.142179
501.206 | 295.895 | 192.414 | 57.1076 | -0.260247 | -0.309232 | -0.000895375 | -0.0785913
500.315 | 296.395 | 192.374 | 57.4096 | -0.329025 | -0.220862 | -0.000901741 | -0.0370459
501.052 | 298.701 | 192.032 | 55.4092 | -0.211995 | 0.0565898 | -0.000957142 | -0.25261
500.813 | 298.518 | 191.8 | 56.2584 | -0.21506 | 0.0292525 | -0.00099507 | -0.126981
500.731 | 299.507 | 191.666 | 58.6867 | -0.199978 | 0.137818 | -0.00101702 | 0.162096
501.227 | 299.876 | 191.468 | 60.1187 | -0.125205 | 0.162686 | -0.00104961 | 0.298635
495.174 | 300.534 | 192.28 | 61.7086 | -0.739294 | 0.214057 | -0.000914127 | 0.432406
487.659 | 297.665 | 194.234 | 66.9844 | -1.42058 | -0.0959699 | -0.00058642 | 0.919401
480.255 | 298.096 | 196.46 | 68.979 | -1.97316 | -0.0473285 | -0.000211114 | 1.01871
474.258 | 297.761 | 199.159 | 73.8427 | -2.33358 | -0.0730586 | 0.000246701 | 1.36306
470.962 | 297.632 | 201.907 | 74.6969 | -2.41528 | -0.0777822 | 0.00071525 | 1.31988
463.577 | 297.584 | 205.309 | 77.5456 | -2.841 | -0.0752916 | 0.00129841 | 1.45085
461.287 | 297.057 | 208.691 | 80.6563 | -2.79388 | -0.113925 | 0.00188154 | 1.59282
459.961 | 297.87 | 211.829 | 76.7468 | -2.66927 | -0.0352208 | 0.00242526 | 1.12565
460.65 | 293.999 | 213.829 | 84.5303 | -2.35848 | -0.390181 | 0.00277367 | 1.74177
455.844 | 299.137 | 216.706 | 80.8191 | -2.57329 | 0.0951253 | 0.00327772 | 1.26305
454.011 | 302.882 | 219.691 | 78.6195 | -2.50407 | 0.436559 | 0.00380339 | 0.939153
452.887 | 303.768 | 222.468 | 79.8496 | -2.36543 | 0.481702 | 0.00429504 | 0.968388
448.878 | 305.651 | 224.676 | 78.1996 | -2.5337 | 0.625228 | 0.00468785 | 0.700235
443.213 | 308.47 | 227.436 | 78.0418 | -2.86632 | 0.858256 | 0.00518168 | 0.609107
438.538 | 312.668 | 229.934 | 76.9054 | -3.06193 | 1.21949 | 0.00563078 | 0.420285
435.823 | 312.637 | 232.88 | 82.8056 | -3.02352 | 1.08116 | 0.00616344 | 1.02672
432.8 | 313.643 | 235.47 | 82.4015 | -3.02349 | 1.07334 | 0.00663392 | 0.879316
428.615 | 311.894 | 238.347 | 85.3202 | -3.14231 | 0.784639 | 0.0071594 | 1.08796
427.106 | 315.859 | 240.95 | 81.2336 | -2.97984 | 1.101 | 0.00763719 | 0.573158
424.574 | 316.853 | 243.916 | 83.7981 | -2.93267 | 1.08983 | 0.0081844 | 0.782601
421.094 | 315.637 | 246.752 | 85.7648 | -2.98988 | 0.849005 | 0.00871025 | 0.906249
421.934 | 317.21 | 249.165 | 85.4557 | -2.59775 | 0.923084 | 0.0091598 | 0.781811
422.393 | 317.784 | 251.197 | 85.2954 | -2.28237 | 0.88706 | 0.00953981 | 0.684607
420.038 | 317.968 | 253.722 | 87.3062 | -2.28994 | 0.813542 | 0.0100148 | 0.823305
419.734 | 315.93 | 256.006 | 89.6072 | -2.08485 | 0.519139 | 0.0104464 | 0.975873
420.211 | 316.677 | 258.073 | 90.4644 | -1.82627 | 0.542123 | 0.0108388 | 0.963886
418.395 | 314.862 | 260.249 | 92.8426 | -1.82528 | 0.305346 | 0.0112538 | 1.10599
416.719 | 318.297 | 262.599 | 90.0968 | -1.81052 | 0.614806 | 0.0117044 | 0.725067
417.215 | 318.045 | 264.725 | 90.0148 | -1.57289 | 0.525562 | 0.0121139 | 0.641915
417.455 | 317.932 | 266.954 | 92.0659 | -1.3816 | 0.458241 | 0.0125453 | 0.790562
417.068 | 317.875 | 269.047 | 93.341 | -1.27777 | 0.404454 | 0.0129521 | 0.84114
416.449 | 317.315 | 271.246 | 94.3242 | -1.20978 | 0.304756 | 0.0133817 | 0.855815
416.258 | 317.085 | 273.312 | 94.1487 | -1.10509 | 0.249798 | 0.0137871 | 0.749838
417.283 | 309.638 | 275.106 | 99.8188 | -0.884067 | -0.548942 | 0.0141402 | 1.26046
418.709 | 315.063 | 276.881 | 95.2543 | -0.656126 | 0.0403922 | 0.0144914 | 0.685808
419.876 | 316.229 | 278.488 | 93.3256 | -0.467436 | 0.156962 | 0.0148103 | 0.41516
421.393 | 313.476 | 280.017 | 95.7706 | -0.252346 | -0.15838 | 0.0151153 | 0.635113
420.396 | 312.457 | 281.554 | 97.1859 | -0.332289 | -0.250687 | 0.0154231 | 0.718791
423.159 | 310.503 | 282.716 | 97.7056 | -0.00535825 | -0.43056 | 0.0156561 | 0.697759
425.281 | 308.714 | 283.996 | 97.8769 | 0.218346 | -0.573357 | 0.0159142 | 0.642406
429.767 | 306.998 | 284.621 | 99.4914 | 0.668583 | -0.693938 | 0.0160391 | 0.744955
430.412 | 306.367 | 285.415 | 99.037 | 0.666163 | -0.687397 | 0.0161994 | 0.619679
431.684 | 303.523 | 286.134 | 100.934 | 0.730017 | -0.91462 | 0.0163448 | 0.754334
432.144 | 306.127 | 286.936 | 96.4094 | 0.70182 | -0.547748 | 0.0165083 | 0.20392
434.954 | 304.524 | 287.51 | 97.8074 | 0.933001 | -0.663526 | 0.0166248 | 0.334869
435.961 | 298.689 | 288.182 | 101.996 | 0.941184 | -1.23223 | 0.0167623 | 0.758677
435.279 | 297.55 | 289.171 | 102.525 | 0.770278 | -1.22243 | 0.0169672 | 0.734436
434.97 | 299.777 | 289.837 | 99.033 | 0.658025 | -0.863629 | 0.0171048 | 0.294907
434.811 | 297.507 | 290.516 | 100.84 | 0.569562 | -1.01584 | 0.0172456 | 0.458543
433.688 | 293.546 | 291.512 | 104.12 | 0.386977 | -1.33362 | 0.0174547 | 0.762904
434.286 | 292.074 | 292.184 | 105.349 | 0.409053 | -1.34802 | 0.0175952 | 0.811631
435.547 | 291.558 | 292.64 | 105.795 | 0.496729 | -1.26242 | 0.0176897 | 0.773961
434.968 | 291.411 | 293.053 | 104.887 | 0.385883 | -1.14744 | 0.0177752 | 0.600724
436.306 | 291.407 | 293.502 | 103.455 | 0.485834 | -1.02746 | 0.0178691 | 0.387337
437.326 | 291.451 | 293.833 | 102.888 | 0.543449 | -0.911933 | 0.0179374 | 0.284538
437.691 | 291.505 | 294.132 | 102.662 | 0.523895 | -0.806103 | 0.0179991 | 0.228547
437.28 | 291.559 | 294.402 | 102.566 | 0.420554 | -0.711107 | 0.0180547 | 0.192739
435.52 | 291.609 | 294.647 | 101.993 | 0.178911 | -0.626737 | 0.0181049 | 0.107881
436.958 | 291.656 | 294.869 | 101.24 | 0.319203 | -0.55165 | 0.0181501 | 0.0118825
436.43 | 291.698 | 294.841 | 101.483 | 0.224107 | -0.484954 | 0.0181398 | 0.0378408
437.28 | 291.734 | 294.586 | 101.044 | 0.294155 | -0.426706 | 0.0180787 | -0.0155143
437.591 | 292.826 | 294.356 | 98.7572 | 0.296109 | -0.256344 | 0.0180228 | -0.270227
435.558 | 293.792 | 294.224 | 97.8946 | 0.0293423 | -0.116328 | 0.0179889 | -0.338078
432.131 | 295.757 | 294.486 | 97.5855 | -0.370711 | 0.124607 | 0.0180442 | -0.334722
431.92 | 296.492 | 294.341 | 96.951 | -0.352274 | 0.195225 | 0.0180072 | -0.369398
430.258 | 296.762 | 294.287 | 97.2594 | -0.503719 | 0.203872 | 0.0179907 | -0.291008
432.304 | 295.265 | 294.085 | 98.9786 | -0.211719 | 0.00901867 | 0.0179402 | -0.0608243
430.978 | 296.278 | 293.75 | 97.5237 | -0.335963 | 0.121061 | 0.0178587 | -0.216282
429.418 | 297.729 | 293.6 | 97.5019 | -0.473274 | 0.270155 | 0.0178197 | -0.194478
428.849 | 297.205 | 293.234 | 99.0914 | -0.484 | 0.181068 | 0.0177306 | 0.00550608
426.546 | 299.105 | 293.285 | 97.06 | -0.683986 | 0.370166 | 0.0177383 | -0.218508
420.362 | 297.694 | 293.713 | 97.879 | -1.29827 | 0.171251 | 0.0178344 | -0.102633
420.21 | 296.634 | 294.023 | 99.2447 | -1.1709 | 0.0343859 | 0.0179033 | 0.0604961
419.671 | 296.229 | 294.075 | 101.34 | -1.10193 | -0.0135789 | 0.0179114 | 0.282684
420.029 | 296.074 | 293.97 | 100.561 | -0.946625 | -0.0285627 | 0.0178821 | 0.169721
417.048 | 294.432 | 294.256 | 101.832 | -1.16413 | -0.201172 | 0.017946 | 0.28752
412.286 | 295.391 | 295.277 | 101.254 | -1.54615 | -0.0779015 | 0.018186 | 0.195568
406.293 | 294.183 | 296.507 | 102.077 | -2.02244 | -0.198992 | 0.0184768 | 0.262737
405.144 | 295.309 | 297.238 | 100.802 | -1.92901 | -0.0573041 | 0.0186486 | 0.0983246
412.21 | 293.099 | 296.603 | 104.012 | -0.951389 | -0.291316 | 0.0184904 | 0.436553
417.482 | 295.411 | 295.647 | 103.112 | -0.292059 | -0.0154277 | 0.0182537 | 0.295002
417.988 | 295.794 | 294.782 | 102.743 | -0.206949 | 0.0270405 | 0.0180383 | 0.224166
420.301 | 296.467 | 293.846 | 99.953 | 0.0646057 | 0.0966232 | 0.0178049 | -0.100581
419.055 | 296.721 | 293 | 99.9509 | -0.081584 | 0.114183 | 0.0175925 | -0.0896105
419.654 | 296.812 | 292.158 | 100.483 | -0.00500434 | 0.111532 | 0.0173805 | -0.0196019
419.881 | 298.956 | 291.243 | 100.686 | 0.0209739 | 0.338943 | 0.0171497 | 0.00525805
420.495 | 299.761 | 290.339 | 99.1773 | 0.0869782 | 0.390755 | 0.0169208 | -0.163089
421.259 | 301.647 | 289.064 | 98.6057 | 0.163181 | 0.559101 | 0.0165983 | -0.209073
